,Unnamed: 0,place_name,price_aprox_usd,surface_covered_in_m2,price_usd_per_m2,rooms_compuesta,amenitie_balcon,amenitie_cochera,amenitie_parrilla,amenitie_pileta,amenitie_amoblado,estrenar,lat,lon,distsubte
1559,32172,Belgrano,265000.0,55.0,4206.349206349207,2.0,1,1,1,1,0,1,-34.5504847,-58.4467976,0.015288622258208968
1560,32173,Palermo,200000.0,58.0,3125.0,3.0,0,0,0,0,0,0,-34.593777200000005,-58.4042178,0.0019344062714081035
1561,32178,Caballito,191000.0,59.0,2728.5714285714284,3.0,1,0,1,1,0,0,-34.627855661,-58.4358543384,0.0020445075205028514
1562,32179,Caballito,380000.0,166.0,1520.0,2.0,0,0,0,0,0,0,-34.6265040424,-58.4342446116,0.0015729574056275969
1563,32196,Palermo,140000.0,35.0,3333.333333333333,1.0,1,0,0,0,0,0,-34.577365,-58.4131496,0.008280786766826989
1564,32199,Belgrano,148000.0,61.0,2426.229508196721,2.0,0,0,0,0,0,0,-34.5577534,-58.453418000000006,0.005494192541400418
1565,32200,Belgrano,160000.0,53.0,2857.142857142857,3.0,1,0,0,0,0,0,-34.572860247,-58.4396162589,0.005153517817693746
1566,32202,Belgrano,280000.0,95.0,1098.0392156862745,2.0,0,0,1,0,0,0,-34.5740593,-58.4392292,0.004361667863691692
1567,32208,Caballito,132000.0,67.0,1970.1492537313436,4.0,0,0,0,0,0,0,-34.6321634,-58.4452103,0.003239911090221684
1568,32211,Belgrano,499000.0,124.0,3539.0070921985816,2.0,0,1,0,1,0,0,-34.5644277,-58.4410784,0.006638835566175536
1569,32229,Palermo,500000.0,94.0,4901.960784313726,2.0,1,1,0,1,0,0,-34.5686821,-58.431599,0.007338970501583746
1570,32261,Caballito,158000.0,40.0,3434.782608695652,2.0,0,1,0,1,0,0,-34.6283719,-58.43550179999999,0.0017223944920671727
1571,32278,Palermo,310000.0,112.0,2520.325203252033,4.0,1,1,0,0,0,0,-34.5870658104,-58.4150814288,0.00210034481905845
1572,32310,Belgrano,125000.0,45.0,2500.0,1.0,1,1,0,0,0,0,-34.5534431159,-58.4612782412,0.0024585425799187838
1573,32311,Belgrano,130000.0,45.0,2600.0,1.0,1,1,0,0,0,1,-34.553314,-58.46131679999999,0.002558419151819945
1574,32316,Palermo,79900.0,29.0,2496.875,1.0,1,0,0,0,0,0,-34.584165500000005,-58.42086629999999,0.002773970527558024
1575,32326,Palermo,120000.0,47.0,2553.191489361701,2.0,0,0,0,0,0,0,-34.5766425,-58.4316313,0.0036855391641710355
1576,32327,Palermo,850000.0,215.0,3171.641791044777,2.0,1,1,1,0,0,0,-34.5813506,-58.40574,0.008847023165094002
1577,32330,Caballito,160000.0,69.0,2318.840579710145,4.0,0,0,0,0,0,0,-34.6201826,-58.4341331,0.002981443506867555
1578,32333,Palermo,156000.0,61.0,2228.5714285714284,2.0,1,0,0,0,0,0,-34.5809173,-58.4245225,0.0027640530605036245
1579,32372,Palermo,290000.0,87.0,3118.2795698924733,4.0,1,1,0,0,0,0,-34.5657804,-58.4399182,0.006361686335351401
1580,32395,Caballito,120000.0,52.0,2105.2631578947367,2.0,1,1,0,0,0,1,-34.617101299999995,-58.4608993,0.01044254588801782
1581,32396,Caballito,135000.0,60.0,1626.5060240963855,3.0,0,0,0,0,0,0,-34.619809499999995,-58.428343700000006,0.0047469545542181985
1582,32436,Belgrano,1150000.0,278.0,3463.855421686747,4.0,0,1,0,1,0,0,-34.563552,-58.448637,0.004388987628369462
1583,32437,Belgrano,450000.0,152.0,1567.9442508710806,4.0,0,1,1,0,0,0,-34.5685747783,-58.4520755272,0.0023600674621396854
1584,32438,Belgrano,820000.0,214.0,3831.77570093458,4.0,0,1,0,1,0,0,-34.6036844,-58.3815591,0.0008455765429162823
1585,32439,Belgrano,1250000.0,361.0,3289.4736842105267,5.0,0,1,0,0,0,0,-34.5641239795,-58.4458219529,0.006000306279319331
1586,32443,Palermo,135000.0,30.0,3375.0,1.0,0,0,0,0,0,0,-34.577365,-58.4131496,0.008280786766826989
1587,32450,Belgrano,365000.0,121.0,2765.151515151515,4.0,1,1,0,0,0,0,-34.5646956,-58.4638471,0.007735315074455139
1588,32456,Belgrano,385000.0,144.0,2601.351351351351,3.0,1,0,0,0,0,0,-34.559954830500004,-58.4529223311,0.004273711593531915
1589,32458,Belgrano,315000.0,83.0,3423.913043478261,3.0,1,1,0,0,0,0,-34.5543986203,-58.4577159723,0.00482532082239776
1590,32459,Belgrano,132000.0,45.0,2808.5106382978724,3.0,1,0,0,0,0,0,-34.567547715100005,-58.43230741510001,0.008096288186184247
1591,32460,Belgrano,248000.0,77.0,2952.3809523809527,4.0,1,1,0,0,0,0,-34.5562216628,-58.4586790175,0.003744565600373416
1592,32461,Belgrano,235000.0,81.0,2901.234567901234,3.0,0,1,0,0,0,0,-34.5654808938,-58.4671040295,0.010915123632884985
1593,32536,Palermo,160000.0,60.0,2461.538461538461,3.0,1,0,0,0,0,0,-34.5753147426,-58.4401787704,0.005167036762985957
1594,32639,Caballito,520000.0,135.0,3851.851851851852,4.0,1,1,0,0,0,0,-34.627432299999995,-58.4387373,0.004955728692432975
1595,32691,Belgrano,390000.0,140.0,2785.714285714286,3.0,1,1,0,0,0,0,-34.56321,-58.45085699999999,0.0032620292751558526
1596,32716,Caballito,135000.0,60.0,2250.0,3.0,1,0,0,0,0,0,-34.61103,-58.45351,0.013411421688097776
1597,32896,Belgrano,115000.0,36.0,2875.0,1.0,1,0,1,0,0,0,-34.565622999999995,-58.4652245,0.009342838340270677
1598,32897,Palermo,290000.0,58.0,4677.419354838709,3.0,1,1,1,1,0,0,-34.5787918227,-58.4282804391,0.002595477342215455
1599,32900,Palermo,125000.0,34.0,3472.222222222222,1.0,1,0,0,1,0,0,-34.5809281,-58.4404321,0.007900653338237477
1600,32902,Palermo,63000.0,22.0,2863.6363636363635,1.0,0,0,0,0,0,0,-34.568280200000004,-58.430948,0.008007073912927149
1601,32908,Caballito,330000.0,100.0,2357.142857142857,3.0,0,0,1,0,0,0,-34.617327479699995,-58.4308689249,0.002524955436945143
1602,32939,Palermo,125000.0,37.0,3378.3783783783783,2.0,0,0,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
1603,32941,Belgrano,135000.0,50.0,2547.169811320755,2.0,1,0,0,1,0,0,-34.561837100000005,-58.4439353,0.008207989380795545
1604,32966,Belgrano,109000.0,30.0,2945.945945945946,1.0,1,0,0,0,0,1,-34.5537080903,-58.4544118868,0.008197839164346474
1605,32980,Belgrano,77000.0,26.0,2961.538461538461,2.0,0,0,0,0,0,0,-34.5620844,-58.4566864,0.00029899479791194633
1606,32987,Palermo,580000.0,89.0,6304.347826086957,2.0,0,1,1,1,0,0,-34.5819980654,-58.43045371109999,0.005939461708090873
1607,33041,Belgrano,160000.0,57.0,2807.017543859649,3.0,0,0,0,0,0,0,-34.5523624,-58.4565332,0.006702290902524354
1608,33092,Palermo,1380000.0,270.0,5111.11111111111,3.0,0,1,0,1,0,0,-34.5855555,-58.4099247,0.0030109360944398523
1609,33095,Caballito,168000.0,54.0,3111.1111111111118,3.0,1,0,0,0,0,0,-34.6237848938,-58.4260545079,0.0033130221089848768
1610,33131,Belgrano,1850000.0,360.0,4868.421052631579,5.0,1,1,0,1,0,0,-34.562287,-58.450989,0.0040893708223409915
1611,33133,Belgrano,120000.0,47.0,2400.0,3.0,1,0,0,0,0,0,-34.5544581,-58.4639005,0.0019281674154299172
1612,33139,Palermo,315000.0,104.0,2943.9252336448603,4.0,0,1,0,0,0,0,-34.5845078,-58.417173,0.001379345563622506
1613,33140,Palermo,258000.0,75.0,2064.0,3.0,0,0,0,0,0,0,-34.5900372531,-58.4233339852,0.008847056974916816
1614,33147,Belgrano,155000.0,60.0,2313.4328358208954,3.0,1,0,1,1,0,0,-34.5570722,-58.46238149999999,0.0014304369152188662
1615,33179,Belgrano,890000.0,172.0,4708.994708994709,2.0,0,1,0,1,0,0,-34.5712114776,-58.4601054065,0.009414861989155632
1616,33206,Palermo,235000.0,95.0,2473.684210526316,3.0,1,0,0,0,0,0,-34.582574,-58.422482,0.0017337498863495802
1617,33213,Belgrano,185000.0,92.0,2010.8695652173917,2.0,1,1,0,1,0,0,-34.551032,-58.462913,0.004640661038024598
1618,33235,Palermo,137264.79,76.0,1806.1156578947368,1.0,1,1,0,1,0,0,-34.588245,-58.439884,0.00843711680730532
1619,33236,Palermo,69543.75,41.0,1696.1890243902442,1.0,1,1,0,1,0,0,-34.588245,-58.439884,0.00843711680730532
1620,33252,Belgrano,215000.0,78.0,2756.4102564102564,2.0,0,1,0,1,0,0,-34.563121,-58.465762,0.008208996781431395
1621,33300,Palermo,245000.0,71.0,3450.704225352113,3.0,1,0,0,0,0,0,-34.569256,-58.43675500000001,0.006173094963076087
1622,33304,Belgrano,325000.0,100.0,3066.0377358490564,3.0,1,1,0,0,0,0,-34.5624024711,-58.4440692888,0.007633364116451726
1623,33319,Belgrano,140000.0,45.0,3111.1111111111118,1.0,0,0,0,0,0,0,-34.5624033,-58.4667165,0.008033515825921088
1624,33335,Caballito,120000.0,52.0,2307.692307692308,2.0,0,0,0,0,0,0,-34.624461,-58.44979100000001,0.0014751107863220253
1625,33347,Palermo,190000.0,77.0,2261.904761904762,2.0,1,0,0,0,0,0,-34.577655,-58.428817,0.0031988779229578344
1626,33350,Belgrano,170000.0,71.0,2394.3661971830984,2.0,0,0,0,0,0,0,-34.560827,-58.464532,0.005614677617840978
1627,33365,Caballito,192000.0,58.0,3310.3448275862074,2.0,1,0,0,0,0,0,-34.620192,-58.431237,0.005280163623459356
1628,33370,Belgrano,87000.0,29.0,3000.0,1.0,0,0,0,0,0,0,-34.568743,-58.459706,0.007193292681202771
1629,33410,Caballito,195000.0,96.0,1989.7959183673472,3.0,0,0,0,0,0,0,-34.577168,-58.538654,0.05234624421064256
1630,33463,Palermo,119000.0,45.0,2644.444444444445,1.0,0,0,0,0,0,0,-34.579319500000004,-58.4244159,0.001576036838217093
1631,33465,Palermo,250000.0,127.0,1968.503937007874,4.0,1,0,0,0,0,0,-34.58582,-58.418345,0.0024801345990112154
1632,33473,Palermo,115000.0,45.0,2555.555555555556,2.0,0,0,0,0,0,0,-34.579889,-58.431365,0.0058407833575812775
1633,33517,Belgrano,265000.0,89.0,2977.5280898876404,3.0,1,1,0,1,0,0,-34.557643,-58.460441,0.0027854059748787683
1634,33525,Palermo,480000.0,106.0,4528.301886792453,3.0,1,1,0,1,0,0,-34.573493,-58.42171,0.006348763394826667
1635,33568,Palermo,210000.0,69.0,3043.478260869565,2.0,1,0,0,1,0,0,-34.577283,-58.438237,0.0038497047930100424
1636,33570,Belgrano,108000.0,48.0,2250.0,2.0,0,0,0,0,0,0,-34.574024,-58.45909399999999,0.010465908959593538
1637,33572,Belgrano,116000.0,37.0,3135.135135135135,1.0,1,0,1,1,0,1,-34.556809,-58.457834,0.004691916487446943
1638,33573,Belgrano,120000.0,37.0,3243.243243243244,1.0,1,1,1,1,0,1,-34.556809,-58.457834,0.004691916487446943
1639,33574,Belgrano,131000.0,38.0,3447.368421052632,1.0,1,0,1,1,0,1,-34.556844,-58.45794100000001,0.004597385921936073
1640,33587,Caballito,410000.0,194.0,2113.4020618556697,3.0,1,1,0,0,0,0,-34.622861,-58.427675,0.004247887886634145
1641,33588,Caballito,253000.0,84.0,3011.904761904762,2.0,1,1,1,1,0,0,-34.61247,-58.443957,0.008407884864228627
1642,33600,Caballito,174900.0,90.0,1943.333333333333,4.0,1,0,0,0,0,0,-34.615904,-58.44765200000001,0.007689683576346594
1643,33604,Caballito,175000.0,117.0,1495.7264957264954,2.0,0,0,0,0,0,0,-34.612107,-58.430722,0.0033307476555101976
1644,33625,Caballito,299000.0,170.0,1758.8235294117646,3.0,1,1,0,0,0,0,-34.625163,-58.433685,0.0028575645801397986
1645,33630,Palermo,230000.0,68.0,3382.3529411764707,3.0,0,0,0,0,0,0,-34.580423,-58.41125400000001,0.006671139336743606
1646,33631,Palermo,98000.0,30.0,3266.666666666666,1.0,0,0,0,0,0,0,-34.576249,-58.43346800000001,0.001880142475570309
1647,33634,Palermo,270000.0,87.0,3103.4482758620693,3.0,1,1,0,0,0,0,-34.580607,-58.418198,0.003103996145542893
1648,33635,Belgrano,350000.0,78.0,4487.179487179487,3.0,0,0,0,1,0,0,-34.568988,-58.458016,0.006510373129202799
1649,33673,Belgrano,369000.0,150.0,2335.443037974684,4.0,1,1,0,0,0,0,-34.5630286278,-58.4398391505,0.008490642307316415
1650,33674,Belgrano,370000.0,110.0,3135.593220338983,4.0,1,0,0,0,0,0,-34.5627429,-58.4392654,0.009057261159234147
1651,33675,Belgrano,300000.0,96.0,2884.615384615385,4.0,1,1,0,0,0,0,-34.5677766,-58.4512079,0.001811081946787283
1652,33691,Caballito,245000.0,115.0,2130.4347826086955,3.0,1,0,0,0,0,0,-34.629218,-58.452158,0.005218097110757909
1653,33717,Caballito,115000.0,50.0,2300.0,2.0,0,0,0,0,0,1,-34.629746999999995,-58.437324,0.003910921876571109
1654,33726,Caballito,99000.0,52.0,1903.8461538461536,3.0,1,1,0,0,0,0,-34.6187228741,-58.4406282164,0.0017697778480090039
1655,33743,Palermo,85000.0,30.0,2833.333333333333,3.0,1,0,0,0,0,0,-34.5912461221,-58.4255028516,0.010736605701539448
1656,33759,Palermo,145000.0,50.0,2900.0,1.0,1,0,1,1,0,0,-34.582794,-58.434073,0.007673494229726254
1657,33796,Palermo,280000.0,65.0,3733.333333333334,3.0,1,1,1,1,0,0,-34.575545,-58.43811210000001,0.0031201818506261855
1658,33798,Caballito,192000.0,53.0,2909.090909090909,3.0,1,1,1,0,0,1,-34.6239476,-58.4384213,0.004488411163700999
1659,33800,Caballito,99000.0,44.0,2062.5,3.0,1,0,0,0,0,0,-34.6198907,-58.4433296,0.0022126272630674073
1660,33802,Palermo,120000.0,37.0,3243.243243243244,2.0,0,0,1,1,0,0,-34.597687,-58.419495,0.005671055406793058
1661,33841,Belgrano,140000.0,47.0,2978.723404255319,3.0,1,0,0,0,0,0,-34.5586263,-58.4581074,0.004022648755320821
1662,33877,Belgrano,245000.0,72.0,3062.5,3.0,1,0,0,0,0,0,-34.5683397637,-58.4446500618,0.0016726419148003508
1663,33900,Caballito,430000.0,115.0,3185.1851851851848,3.0,1,1,1,1,0,1,-34.6223362,-58.4348699,0.004345382476498706
1664,33909,Caballito,80000.0,33.0,2424.242424242424,3.0,0,0,0,0,0,0,-34.6106156,-58.43344129999999,0.006049751415782547
1665,33953,Palermo,270000.0,85.0,2903.225806451613,4.0,0,1,0,0,0,0,-34.5824016,-58.4199461,0.0015947351354769128
1666,34098,Caballito,240000.0,117.0,1846.1538461538464,4.0,1,0,0,0,0,0,-34.6282909171,-58.4347799835,0.0010017544803698698
1667,34163,Caballito,275000.0,109.0,2370.689655172414,4.0,1,1,0,0,0,0,-34.6142889,-58.427451100000006,0.002244921816754449
1668,34164,Caballito,275000.0,109.0,2370.689655172414,5.0,1,1,0,0,0,0,-34.6142889,-58.427451100000006,0.002244921816754449
1669,34290,Belgrano,145000.0,43.0,3372.0930232558144,2.0,1,0,0,0,0,0,-34.5659504,-58.448958,0.003178655784843393
1670,34296,Belgrano,770000.0,219.0,3362.4454148471614,4.0,0,1,1,0,0,0,-34.5603693903,-58.452509757,0.004426948076690659
1671,34299,Palermo,500000.0,140.0,2777.777777777778,3.0,0,1,1,1,0,0,-34.574207,-58.437037,0.002244540925702201
1672,34380,Palermo,200000.0,77.0,1941.7475728155327,4.0,0,0,0,0,0,0,-34.5744782,-58.4344652,0.000889325399603739
1673,34410,Palermo,96000.0,23.0,2823.529411764706,1.0,1,0,0,1,0,0,-34.5780266587,-58.4360421534,0.003028339558517846
1674,34411,Belgrano,150000.0,39.0,3260.8695652173915,1.0,0,0,1,1,0,0,-34.5684749783,-58.4439821818,0.0016834286909680723
1675,34412,Belgrano,156000.0,46.0,3183.673469387755,2.0,0,0,1,1,0,0,-34.5684749783,-58.4439821818,0.0016834286909680723
1676,34413,Palermo,104697.0,23.0,3079.3235294117653,1.0,1,0,0,1,0,0,-34.5780266587,-58.4360421534,0.003028339558517846
1677,34414,Palermo,148000.0,47.0,2642.857142857143,2.0,1,0,1,1,0,0,-34.5814525669,-58.4240531074,0.002857396818850986
1678,34415,Belgrano,236278.0,46.0,3236.684931506849,2.0,0,0,1,1,0,0,-34.5684749783,-58.4439821818,0.0016834286909680723
1679,34416,Belgrano,153000.0,46.0,3122.448979591837,2.0,0,0,1,1,0,0,-34.5684749783,-58.4439821818,0.0016834286909680723
1680,34418,Belgrano,187000.0,40.0,3528.301886792453,2.0,0,0,1,1,0,0,-34.5684749783,-58.4439821818,0.0016834286909680723
1681,34419,Belgrano,363000.0,46.0,3524.271844660195,2.0,0,0,1,1,0,0,-34.5684749783,-58.4439821818,0.0016834286909680723
1682,34421,Belgrano,144000.0,39.0,3130.4347826086955,1.0,0,0,1,1,0,0,-34.5684749783,-58.4439821818,0.0016834286909680723
1683,34422,Palermo,252000.0,65.0,2896.5517241379307,2.0,1,0,1,1,0,0,-34.5814525669,-58.4240531074,0.002857396818850986
1684,34423,Palermo,145000.0,45.0,2788.4615384615386,2.0,1,0,1,1,0,0,-34.5814525669,-58.4240531074,0.002857396818850986
1685,34424,Belgrano,354000.0,40.0,3575.7575757575764,2.0,0,0,1,1,0,0,-34.5684749783,-58.4439821818,0.0016834286909680723
1686,34427,Belgrano,290000.0,47.0,2436.9747899159665,2.0,1,0,1,1,0,0,-34.5537440592,-58.45443265340001,0.008169229611397887
1687,34428,Palermo,88000.0,23.0,2588.2352941176478,1.0,1,0,0,1,0,0,-34.5780266587,-58.4360421534,0.003028339558517846
1688,34430,Palermo,156000.0,47.0,2785.714285714286,2.0,1,0,1,1,0,0,-34.5814525669,-58.4240531074,0.002857396818850986
1689,34449,Palermo,215000.0,50.0,3412.6984126984125,2.0,1,1,1,0,0,1,-34.581178,-58.4321911,0.0066303667303313045
1690,34475,Belgrano,165000.0,70.0,2357.142857142857,4.0,0,0,0,0,0,0,-34.5734094,-58.436309,0.0021925936408570667
1691,34494,Belgrano,96500.0,34.0,2474.358974358974,1.0,1,1,1,1,0,0,-34.570068400000004,-58.447219,0.00255146831243406
1692,34495,Belgrano,154500.0,54.0,2491.935483870968,2.0,1,1,1,1,0,0,-34.570068400000004,-58.447219,0.00255146831243406
1693,34496,Belgrano,207000.0,74.0,2464.285714285714,2.0,1,1,1,1,0,0,-34.570068400000004,-58.447219,0.00255146831243406
1694,34497,Belgrano,297300.0,88.0,2252.2727272727275,2.0,1,1,1,1,0,0,-34.570068400000004,-58.447219,0.00255146831243406
1695,34498,Belgrano,650000.0,165.0,3611.111111111111,2.0,1,1,0,0,0,0,-34.566178,-58.4322621,0.009411532379346655
1696,34530,Belgrano,325000.0,100.0,3066.0377358490564,3.0,1,1,0,0,0,0,-34.5624024711,-58.4440692888,0.007633364116451726
1697,34557,Caballito,120000.0,50.0,2142.8571428571427,3.0,0,0,0,0,0,0,-34.6209278,-58.44587360000001,0.0038028110779877314
1698,34559,Belgrano,170000.0,47.0,3617.021276595745,2.0,1,1,0,0,0,0,-34.553283951,-58.451579474,0.010274134847802539
1699,34560,Caballito,110000.0,52.0,1666.666666666667,2.0,0,1,1,0,0,1,-34.617101299999995,-58.4608993,0.01044254588801782
1700,34562,Caballito,118000.0,52.0,2070.1754385964914,2.0,0,1,1,0,0,1,-34.617101299999995,-58.4608993,0.01044254588801782
1701,34565,Caballito,118000.0,46.0,2269.230769230769,2.0,0,1,1,0,0,1,-34.617101299999995,-58.4608993,0.01044254588801782
1702,34567,Caballito,110000.0,37.0,2750.0,1.0,0,0,0,0,0,1,-34.6264016424,-58.4567311821,0.0002658123700730306
1703,34584,Belgrano,275000.0,90.0,2669.902912621359,2.0,0,0,0,0,0,0,-34.5616956448,-58.4513005243,0.00459429165263973
1704,34595,Belgrano,340000.0,100.0,3090.909090909091,2.0,0,1,0,0,0,0,-34.5620844,-58.4566864,0.00029899479791194633
1705,34602,Palermo,720000.0,140.0,5142.857142857143,4.0,0,1,0,1,0,0,-34.57736729999999,-58.4225964,0.0032887568009648534
1706,34623,Belgrano,178000.0,63.0,2656.716417910448,2.0,0,0,0,0,0,0,-34.567404700000004,-58.4610148,0.0068151976702535404
1707,34625,Caballito,172000.0,70.0,2457.142857142857,3.0,0,0,0,0,0,0,-34.6206919,-58.442159,0.001022392385444314
1708,34628,Caballito,255000.0,85.0,2712.7659574468084,3.0,1,1,0,0,0,0,-34.6202128,-58.437088,0.002042240202695995
1709,34659,Palermo,260000.0,79.0,3023.255813953489,4.0,1,0,0,0,0,0,-34.5911079,-58.4159214,0.005445657688323176
1710,34663,Caballito,120000.0,52.0,2105.2631578947367,2.0,0,1,1,0,0,1,-34.617101299999995,-58.4608993,0.01044254588801782
1711,34664,Caballito,105000.0,42.0,2100.0,2.0,0,1,1,0,0,1,-34.617101299999995,-58.4608993,0.01044254588801782
1712,34665,Caballito,118000.0,46.0,2269.230769230769,2.0,0,1,1,0,0,1,-34.617101299999995,-58.4608993,0.01044254588801782
1713,34666,Caballito,115000.0,46.0,2211.538461538461,2.0,0,1,1,0,0,1,-34.617101299999995,-58.4608993,0.01044254588801782
1714,34667,Caballito,115000.0,46.0,2211.538461538461,2.0,0,1,1,0,0,1,-34.617101299999995,-58.4608993,0.01044254588801782
1715,34669,Caballito,118000.0,49.0,2107.1428571428573,2.0,0,1,1,0,0,1,-34.617101299999995,-58.4608993,0.01044254588801782
1716,34670,Caballito,185000.0,68.0,2312.5,3.0,1,0,0,0,0,0,-34.6296851,-58.4484578,0.006159073940125756
1717,34671,Caballito,102000.0,49.0,1821.428571428572,2.0,0,1,1,0,0,1,-34.617101299999995,-58.4608993,0.01044254588801782
1718,34679,Caballito,148000.0,63.0,1720.9302325581396,2.0,1,1,0,0,0,1,-34.6118305,-58.4486295,0.011360287847378197
1719,34691,Palermo,135000.0,50.0,2454.5454545454545,3.0,0,0,0,0,0,0,-34.593691,-58.4127549,0.00564618900799117
1720,34709,Caballito,275000.0,142.0,1833.333333333333,4.0,1,0,0,0,0,0,-34.6161865,-58.4374716,0.002338931831193167
1721,34715,Caballito,194000.0,55.0,3288.1355932203387,1.0,1,1,1,1,0,1,-34.61967429999999,-58.4450951,0.003985077554332249
1722,34742,Palermo,112000.0,40.0,2800.0,2.0,0,0,1,0,0,1,-34.571149600000005,-58.4232966,0.007662870926739949
1723,34746,Palermo,120000.0,40.0,3000.0,2.0,0,0,0,0,0,1,-34.571149600000005,-58.4232966,0.007662870926739949
1724,34747,Caballito,178000.0,45.0,3560.0,2.0,1,1,1,1,0,0,-34.6117495,-58.441553000000006,0.00830103642331128
1725,34761,Belgrano,390000.0,326.0,1196.319018404908,3.0,0,0,0,0,0,0,-34.561882000000004,-58.4540429,0.0024832371952299937
1726,34763,Belgrano,410000.0,153.0,2679.738562091504,2.0,1,0,1,0,0,0,-34.5701771,-58.46596750000001,0.012318483651560921
1727,34805,Caballito,118000.0,40.0,2744.1860465116283,1.0,1,1,0,1,0,0,-34.6209278,-58.44587360000001,0.0038028110779877314
1728,34818,Caballito,130000.0,47.0,2500.0,2.0,1,0,0,0,0,0,-34.608383399999994,-58.4517199,0.015212693101059393
1729,34894,Belgrano,188000.0,74.0,2540.5405405405404,3.0,0,1,0,0,0,0,-34.5598384233,-58.4456748878,0.00907058710161726
1730,34902,Caballito,235000.0,112.0,1958.333333333333,3.0,0,0,0,0,0,0,-34.6209278,-58.44587360000001,0.0038028110779877314
1731,34905,Caballito,90000.0,37.0,2250.0,2.0,0,0,0,0,0,1,-34.6265075842,-58.4567311821,0.00016044050584798668
1732,34908,Caballito,148000.0,56.0,2642.857142857143,3.0,0,0,0,0,0,0,-34.6221674,-58.4336686,0.004767529911646837
1733,34915,Palermo,89000.0,32.0,2781.25,2.0,0,0,0,0,0,0,-34.571149600000005,-58.4232966,0.007662870926739949
1734,34941,Palermo,158000.0,58.0,2724.1379310344832,3.0,0,0,0,0,0,0,-34.58996679999999,-58.4224198,0.008058074000955349
1735,34943,Palermo,264800.0,66.0,3009.090909090909,3.0,1,0,1,0,0,0,-34.5892282,-58.42243829999999,0.007655783075635446
1736,34944,Caballito,88500.0,27.0,2158.5365853658536,1.0,1,0,0,0,0,0,-34.6047991,-58.43178560000001,0.002686068569249253
1737,34967,Palermo,114000.0,41.0,2780.487804878049,3.0,0,0,0,0,0,0,-34.5966946482,-58.41610827979999,0.00808871668931471
1738,35052,Caballito,260000.0,113.0,2300.884955752213,3.0,1,0,1,0,0,0,-34.6151773691,-58.42940123939999,0.00010303002630532785
1739,35106,Palermo,175000.0,70.0,2397.2602739726026,3.0,0,0,0,0,0,0,-34.576709,-58.431352,0.00396858608418209
1740,35178,Caballito,102598.0,30.0,3109.0303030303025,1.0,0,1,1,1,0,0,-34.624030600000005,-58.4306873,0.004909785676567462
1741,35179,Caballito,95856.0,30.0,2819.2941176470586,1.0,0,1,1,1,0,0,-34.624030600000005,-58.4306873,0.004909785676567462
1742,35180,Caballito,152008.0,44.0,2980.549019607843,2.0,0,1,1,1,0,0,-34.624030600000005,-58.4306873,0.004909785676567462
