,place_name,price_aprox_usd,surface_covered_in_m2,price_usd_per_m2,rooms_compuesta,amenitie_balcon,amenitie_cochera,amenitie_parrilla,amenitie_pileta,amenitie_amoblado,estrenar,lat,lon
49323,Belgrano,108700.0,32.0,3019.4444444444453,1.0,1,1,0,1,0,0,-34.563392017800005,-58.4671148286
49324,Belgrano,108900.0,32.0,3025.0,1.0,1,1,0,1,0,0,-34.563392017800005,-58.4671148286
49325,Belgrano,338500.0,90.0,3454.0816326530608,4.0,1,1,0,1,0,0,-34.563392017800005,-58.4671148286
49326,Belgrano,350000.0,93.0,3097.345132743363,4.0,1,1,0,1,0,0,-34.563392017800005,-58.4671148286
49327,Belgrano,362400.0,70.0,2684.444444444445,3.0,1,1,0,1,0,0,-34.563392017800005,-58.4671148286
49328,Belgrano,250000.0,63.0,3571.428571428572,3.0,1,1,0,1,0,0,-34.563392017800005,-58.4671148286
49332,Caballito,68000.0,25.0,2720.0,1.0,0,1,1,0,0,0,-34.6209278,-58.44587360000001
49348,Belgrano,189000.0,55.0,3258.620689655173,2.0,1,1,0,0,0,0,-34.5548744625,-58.4599908815
49351,Caballito,105000.0,55.0,1909.090909090909,2.0,0,0,1,0,0,0,-34.6209278,-58.44587360000001
49357,Belgrano,100000.0,55.0,1818.1818181818185,2.0,0,0,0,0,0,0,-34.5670683379,-58.4731184566
49360,Caballito,132000.0,45.0,2490.566037735849,2.0,1,0,0,0,0,1,-34.625125399999995,-58.4542787
49404,Caballito,350000.0,160.0,2011.4942528735637,3.0,1,0,0,0,0,0,-34.6211793115,-58.434161106400005
49410,Palermo,275000.0,82.0,3055.555555555556,2.0,1,1,0,0,0,0,-34.596236600000005,-58.4128644
49411,Belgrano,295000.0,70.0,3933.333333333334,3.0,1,1,1,1,0,0,-34.5597433468,-58.4448575819
49422,Belgrano,298000.0,98.0,2811.3207547169814,3.0,1,1,0,1,0,1,-34.565484399999995,-58.471073
49426,Caballito,108617.0,41.0,2468.568181818182,1.0,1,0,0,0,0,1,-34.6063416,-58.4464868
49427,Caballito,155000.0,68.0,2039.4736842105265,3.0,1,0,0,0,0,1,-34.6289442077,-58.4399512825
49429,Caballito,108000.0,41.0,2511.6279069767443,2.0,1,0,0,0,0,0,-34.604957500000005,-58.45394029999999
49433,Caballito,78000.0,42.0,1857.142857142857,2.0,0,0,0,0,0,0,-34.6282576,-58.4355265
49452,Caballito,105000.0,48.0,2187.5,1.0,1,0,0,0,0,0,-34.6104746,-58.4519449
49456,Caballito,105000.0,45.0,2187.5,1.0,0,0,0,0,0,0,-34.612185499999995,-58.455297
49469,Palermo,185000.0,64.0,2890.625,2.0,0,0,0,1,0,1,-34.591911,-58.426277
49491,Caballito,66800.0,31.0,2154.8387096774195,1.0,1,1,1,0,0,1,-34.617723,-58.457179
49501,Caballito,289000.0,114.0,2535.0877192982457,2.0,1,1,0,0,0,0,-34.620001,-58.436558
49516,Belgrano,163500.0,62.0,2637.0967741935483,3.0,1,0,0,0,0,0,-34.557576,-58.464414
49517,Belgrano,109000.0,35.0,3114.285714285714,1.0,1,0,1,1,0,1,-34.556809,-58.457834
49519,Belgrano,100000.0,35.0,2857.1428571428573,1.0,1,0,1,1,0,1,-34.556844,-58.45794100000001
49523,Palermo,105000.0,39.0,2692.3076923076924,2.0,0,0,1,0,0,0,-34.598154,-58.421087
49524,Caballito,108000.0,46.0,2347.826086956521,1.0,1,0,1,0,0,0,-34.624396999999995,-58.429563
49587,Palermo,520000.0,141.0,3687.943262411347,3.0,0,1,0,0,0,0,-34.5796432,-58.411403
49622,Palermo,230000.0,86.0,2911.392405063292,3.0,1,0,0,0,0,0,-34.5911079,-58.4159214
49651,Palermo,168000.0,46.0,3652.1739130434794,2.0,0,1,1,0,0,1,-34.581337,-58.44224499999999
49653,Palermo,159000.0,43.0,3180.0,2.0,1,0,0,0,0,0,-34.583315500000005,-58.4212634
49658,Belgrano,345000.0,106.0,3254.7169811320755,4.0,1,1,0,0,0,0,-34.552324,-58.443339
49674,Belgrano,149500.0,57.0,2622.80701754386,2.0,0,1,0,0,0,0,-34.56533,-58.469324
49686,Caballito,120000.0,58.0,2068.9655172413795,3.0,0,0,0,0,0,0,-34.612531,-58.45044100000001
49702,Belgrano,495000.0,195.0,2538.4615384615386,2.0,0,1,0,0,0,0,-34.561905,-58.448416
49726,Caballito,630000.0,250.0,2333.333333333333,4.0,1,1,0,0,0,0,-34.6285204522,-58.4572032509
49729,Caballito,78800.0,24.0,3283.333333333333,1.0,0,0,0,1,0,0,-34.6223371,-58.43484670000001
49730,Caballito,78800.0,24.0,3283.333333333333,1.0,0,0,0,1,0,0,-34.6223371,-58.43484670000001
49747,Caballito,110000.0,54.0,2037.037037037037,4.0,0,0,0,0,0,0,-34.611542,-58.432052
49764,Caballito,299000.0,147.0,2034.0136054421769,2.0,1,0,0,0,0,0,-34.619157,-58.436179
49787,Palermo,75000.0,30.0,2500.0,3.0,0,0,0,0,0,0,-34.5966325,-58.4263915
49834,Palermo,890000.0,235.0,3531.7460317460327,4.0,1,1,0,0,0,0,-34.581663,-58.396017500000006
49860,Caballito,200000.0,85.0,1904.7619047619048,1.0,0,0,1,0,0,0,-34.6135627,-58.4397853
49901,Palermo,730000.0,140.0,4709.677419354839,4.0,1,1,1,1,0,1,-34.5788368,-58.4133574
49902,Belgrano,560000.0,310.0,1806.4516129032247,4.0,0,1,1,0,0,0,-34.5592839,-58.4520863
49926,Palermo,260000.0,99.0,2626.262626262627,4.0,1,0,0,0,0,0,-34.5873375,-58.4156418
49955,Palermo,180000.0,70.0,2432.4324324324325,2.0,1,0,1,0,0,1,-34.58961970000001,-58.41224620000001
49971,Palermo,239999.0,64.0,3529.3970588235293,3.0,1,1,1,1,0,0,-34.591483600000004,-58.41402950000001
49983,Caballito,86400.0,42.0,2057.1428571428573,1.0,1,1,0,0,0,0,-34.6180489,-58.4604161
49986,Palermo,239999.0,64.0,3529.3970588235293,3.0,1,1,1,1,0,0,-34.591483600000004,-58.41402950000001
50024,Caballito,110000.0,45.0,2200.0,2.0,1,0,0,0,0,0,-34.6085881,-58.44313070000001
50025,Palermo,330000.0,110.0,2894.7368421052643,3.0,1,1,0,0,0,0,-34.59118970000001,-58.4133313
50035,Palermo,240000.0,60.0,3636.363636363637,1.0,1,1,0,1,0,0,-34.571149600000005,-58.4232966
50037,Belgrano,635000.0,171.0,3547.486033519553,3.0,0,1,0,0,0,0,-34.5632395,-58.438277
50072,Belgrano,170000.0,76.0,2098.7654320987654,3.0,1,0,0,0,0,0,-34.565955100000004,-58.45258860000001
50107,Caballito,145000.0,53.0,2416.6666666666665,2.0,1,0,0,0,0,0,-34.6247895,-58.43757289999999
50117,Belgrano,100000.0,42.0,2272.7272727272725,3.0,1,0,0,0,0,0,-34.5701619968,-58.4598825478
50128,Palermo,96000.0,36.0,2666.6666666666665,1.0,0,1,1,1,0,0,-34.586191,-58.440431
50130,Belgrano,127000.0,66.0,1924.242424242424,2.0,0,1,1,1,0,0,-34.554763,-58.453853
50132,Belgrano,130000.0,55.0,2363.6363636363635,2.0,0,1,1,1,0,0,-34.554763,-58.453853
50140,Caballito,72900.0,33.0,2209.090909090909,2.0,0,0,0,0,0,0,-34.622958000000004,-58.436172
50165,Belgrano,92000.0,32.0,2628.5714285714284,1.0,1,0,1,0,0,0,-34.5558193,-58.4484348
50187,Caballito,135000.0,46.0,2934.782608695652,2.0,0,0,1,1,0,0,-34.622046999999995,-58.455574
50197,Belgrano,193000.0,52.0,3711.538461538461,2.0,1,1,1,1,0,0,-34.557131,-58.457372
50264,Palermo,65000.0,26.0,2500.0,1.0,1,0,0,0,0,0,-34.5959631,-58.4231035
50279,Caballito,89700.0,43.0,1868.75,1.0,1,1,0,0,0,0,-34.6180489,-58.4604161
50280,Caballito,89700.0,43.0,1868.75,1.0,1,1,0,0,0,0,-34.6180489,-58.4604161
50281,Palermo,510000.0,170.0,2897.7272727272725,3.0,0,1,0,0,0,0,-34.5825098129,-58.4257213169
50284,Palermo,399000.0,78.0,4586.206896551725,2.0,1,0,0,0,0,1,-34.580579,-58.40826260000001
50285,Caballito,91800.0,50.0,1669.090909090909,1.0,1,1,0,0,0,0,-34.6180489,-58.4604161
50287,Caballito,89700.0,43.0,1868.75,1.0,1,1,0,0,0,0,-34.6180489,-58.4604161
50289,Caballito,89700.0,43.0,1868.75,1.0,1,1,0,0,0,0,-34.6180489,-58.4604161
50290,Caballito,90000.0,43.0,1875.0,1.0,1,1,0,0,0,0,-34.6180489,-58.4604161
50292,Caballito,88000.0,43.0,1833.333333333333,1.0,1,1,0,0,0,0,-34.6180489,-58.4604161
50338,Caballito,67000.0,24.0,2310.344827586207,1.0,0,0,0,0,0,0,-34.6077541,-58.44012420000001
50353,Palermo,93000.0,32.0,2906.25,2.0,0,0,0,0,0,0,-34.598079600000005,-58.4236001
50378,Belgrano,105000.0,37.0,2500.0,2.0,1,0,0,0,0,1,-34.564187700000005,-58.46036210000001
50396,Belgrano,225000.0,59.0,3813.5593220338974,2.0,0,1,0,1,0,0,-34.556816999999995,-58.464039
50414,Belgrano,225000.0,75.0,2678.5714285714284,3.0,1,1,1,0,0,1,-34.5613262,-58.4670415
50465,Caballito,202580.0,66.0,2813.6111111111118,2.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50466,Caballito,204606.0,66.0,2841.75,2.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50467,Caballito,206632.0,66.0,2869.888888888889,2.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50468,Caballito,215024.0,66.0,2986.4444444444453,2.0,0,1,0,1,0,0,-34.622972999999995,-58.439913
50469,Caballito,217195.0,66.0,3016.597222222222,2.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50470,Caballito,219365.0,66.0,3046.7361111111118,2.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50471,Caballito,226358.0,75.0,2829.475,2.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50472,Caballito,228610.0,75.0,2857.625,2.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50473,Caballito,232069.0,75.0,2900.8625,2.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50474,Caballito,234402.0,75.0,2930.025,2.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50475,Caballito,236735.0,75.0,2959.1875,2.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50476,Caballito,239068.0,75.0,2988.35,2.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50477,Caballito,241481.0,75.0,3018.5125,2.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50478,Caballito,112924.0,36.0,2823.1,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50479,Caballito,114053.0,36.0,2851.325,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50480,Caballito,115182.0,36.0,2879.55,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50481,Caballito,116352.0,36.0,2908.8,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50482,Caballito,117522.0,36.0,2938.05,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50483,Caballito,118691.0,36.0,2967.275,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50484,Caballito,119861.0,36.0,2996.525,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50485,Caballito,121071.0,36.0,3026.775,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50486,Caballito,122281.0,36.0,3057.025,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50487,Caballito,121030.0,39.0,2814.651162790697,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50488,Caballito,122234.0,39.0,2842.651162790697,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50489,Caballito,123439.0,39.0,2870.674418604651,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50490,Caballito,124686.0,39.0,2899.674418604651,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50491,Caballito,125933.0,39.0,2928.674418604651,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50492,Caballito,127181.0,39.0,2957.697674418605,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50493,Caballito,128471.0,39.0,2987.697674418605,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50494,Caballito,129761.0,39.0,3017.697674418605,3.0,0,1,1,1,0,0,-34.622972999999995,-58.439913
50495,Caballito,124768.0,34.0,2772.6222222222223,3.0,1,1,1,1,0,0,-34.622972999999995,-58.439913
50496,Caballito,123281.0,34.0,2801.840909090909,3.0,1,1,1,1,0,0,-34.622972999999995,-58.439913
50497,Caballito,124508.0,34.0,2829.7272727272725,3.0,1,1,1,1,0,0,-34.622972999999995,-58.439913
50498,Caballito,125735.0,34.0,2857.6136363636365,3.0,1,1,1,1,0,0,-34.622972999999995,-58.439913
50499,Caballito,127005.0,34.0,2886.4772727272725,3.0,1,1,1,1,0,0,-34.622972999999995,-58.439913
50500,Caballito,130860.0,34.0,2974.090909090909,3.0,1,1,1,1,0,0,-34.622972999999995,-58.439913
50501,Caballito,132832.0,34.0,3018.909090909091,3.0,1,1,1,1,0,0,-34.622972999999995,-58.439913
50502,Caballito,126016.0,34.0,2800.3555555555554,3.0,1,1,1,1,0,0,-34.622972999999995,-58.439913
50503,Caballito,127263.0,34.0,2828.066666666666,3.0,1,1,1,1,0,0,-34.622972999999995,-58.439913
50504,Caballito,128556.0,34.0,2856.8,3.0,1,1,1,1,0,0,-34.622972999999995,-58.439913
50505,Caballito,129848.0,34.0,2885.511111111111,3.0,1,1,1,1,0,0,-34.622972999999995,-58.439913
50506,Caballito,131140.0,34.0,2914.222222222222,3.0,1,1,1,1,0,0,-34.622972999999995,-58.439913
50507,Caballito,133101.0,34.0,2957.8,3.0,1,1,1,1,0,0,-34.622972999999995,-58.439913
50508,Caballito,134438.0,34.0,2987.511111111111,3.0,1,1,1,1,0,0,-34.622972999999995,-58.439913
50510,Belgrano,355000.0,121.0,2649.253731343284,3.0,1,0,0,0,0,0,-34.5650533,-58.4384946
50534,Caballito,243000.0,88.0,2314.285714285714,3.0,1,1,1,1,0,0,-34.6080969423,-58.4494790753
50535,Caballito,228000.0,74.0,2257.4257425742576,3.0,1,1,1,1,0,0,-34.6078938421,-58.4497365674
50536,Caballito,205000.0,75.0,2303.370786516854,3.0,1,1,1,1,0,0,-34.6078850116,-58.4497472962
50537,Caballito,112000.0,35.0,1931.0344827586207,1.0,0,1,1,1,0,0,-34.6078850116,-58.4497365674
50538,Caballito,102000.0,35.0,2487.804878048781,1.0,0,1,1,1,0,0,-34.6079556553,-58.449564906000006
50539,Caballito,210000.0,74.0,2441.860465116279,2.0,0,1,1,1,0,0,-34.6078850116,-58.4496507367
50540,Caballito,223500.0,74.0,1862.5,3.0,0,1,1,1,0,0,-34.607937994400004,-58.4496078213
50541,Caballito,140000.0,51.0,2153.846153846154,2.0,1,1,1,1,0,0,-34.6078496898,-58.4496507367
50542,Caballito,285000.0,80.0,2638.8888888888887,3.0,1,1,1,1,0,0,-34.607867350700005,-58.4496721943
50543,Caballito,157000.0,47.0,2754.38596491228,1.0,1,1,1,1,0,0,-34.5825554,-58.4273133
50544,Caballito,132000.0,39.0,2693.877551020408,1.0,1,1,1,1,0,0,-34.5825554,-58.4273133
50545,Caballito,230600.0,87.0,2196.190476190476,3.0,0,1,1,1,0,0,-34.607937994400004,-58.4496078213
50546,Caballito,210000.0,74.0,2019.2307692307693,3.0,0,1,1,1,0,0,-34.607937994400004,-58.4496078213
50547,Caballito,270000.0,82.0,2389.3805309734507,3.0,1,1,1,1,0,0,-34.6078850116,-58.4497472962
50548,Caballito,238100.0,61.0,2705.681818181818,2.0,1,1,1,1,0,0,-34.6078850116,-58.4497472962
50549,Caballito,245000.0,62.0,2784.090909090909,3.0,1,1,1,1,0,0,-34.6078850116,-58.4497472962
50579,Caballito,107000.0,46.0,2326.086956521739,2.0,0,0,0,0,0,1,-34.625351,-58.427696
50580,Palermo,77900.0,33.0,2360.6060606060605,1.0,0,0,0,0,0,0,-34.594712,-58.421233
50586,Belgrano,215000.0,66.0,3257.575757575757,2.0,1,0,0,1,0,0,-34.562679,-58.443296
50593,Palermo,165800.0,59.0,2810.169491525424,2.0,1,1,0,1,0,1,-34.584968,-58.441751
50595,Belgrano,143000.0,47.0,3042.553191489362,1.0,0,1,0,1,0,0,-34.564458,-58.456401
50600,Palermo,470000.0,215.0,2186.046511627907,4.0,1,0,1,0,0,0,-34.583085,-58.41394200000001
50632,Palermo,120033.0,53.0,2264.7735849056603,2.0,0,0,0,0,0,0,-34.575914000000004,-58.43823199999999
50633,Palermo,116165.0,51.0,2277.7450980392155,2.0,0,0,0,0,0,0,-34.575914000000004,-58.43823199999999
50634,Palermo,160085.0,99.0,1617.020202020202,3.0,1,0,0,0,0,0,-34.575914000000004,-58.43823199999999
50635,Palermo,141055.0,65.0,2170.076923076923,3.0,1,0,0,0,0,0,-34.575914000000004,-58.43823199999999
50636,Palermo,57606.0,25.0,2304.24,1.0,1,0,0,0,0,0,-34.575914000000004,-58.43823199999999
50697,Palermo,649000.0,149.0,4355.704697986577,4.0,1,1,0,0,0,0,-34.578754,-58.402086
50699,Caballito,238000.0,136.0,1750.0,3.0,1,0,0,0,0,0,-34.622781,-58.444209
50796,Belgrano,105000.0,32.0,2837.837837837838,2.0,0,0,0,0,0,0,-34.5703379,-58.4440627
50840,Palermo,190000.0,70.0,2714.285714285714,3.0,1,0,0,0,0,0,-34.5971572929,-58.4188382328
50848,Belgrano,160000.0,44.0,3478.260869565217,2.0,0,0,1,1,0,0,-34.5524705581,-58.4522620599
50849,Belgrano,250000.0,88.0,2747.2527472527468,3.0,1,0,1,0,0,0,-34.573314399999994,-58.4484125
50850,Belgrano,250000.0,88.0,2747.2527472527468,3.0,1,0,1,0,0,0,-34.573314399999994,-58.4484125
50876,Belgrano,295000.0,119.0,2341.269841269841,4.0,0,0,0,0,0,0,-34.5623844,-58.44440720000001
50877,Belgrano,180000.0,68.0,2337.662337662337,2.0,1,0,1,0,0,0,-34.555269700000004,-58.4557864
50880,Palermo,85000.0,31.0,2741.935483870968,2.0,0,0,0,0,0,0,-34.5740593,-58.4392292
50911,Caballito,238425.0,75.0,2943.518518518519,3.0,0,1,0,1,0,0,-34.6272681,-58.4404348
50912,Caballito,120000.0,48.0,2264.1509433962265,2.0,1,1,0,1,0,0,-34.6272681,-58.4404348
50919,Palermo,200000.0,73.0,1886.7924528301885,4.0,0,0,0,0,0,0,-34.5876977,-58.4296524
50939,Palermo,285000.0,73.0,3475.609756097561,3.0,1,1,0,0,0,0,-34.57901210000001,-58.4382132
50941,Belgrano,185000.0,37.0,4512.195121951218,1.0,0,1,0,1,0,0,-34.5648285,-58.45181039999999
50942,Palermo,569000.0,167.0,3010.582010582011,3.0,1,1,0,0,0,0,-34.5850158,-58.40724870000001
50945,Caballito,185200.0,63.0,2536.9863013698628,3.0,1,0,1,0,0,0,-34.629954181100004,-58.4442851577
50946,Caballito,161700.0,57.0,2650.8196721311474,3.0,1,0,1,0,0,0,-34.629954181100004,-58.4442851577
50947,Caballito,186200.0,63.0,2550.684931506849,3.0,1,0,1,0,0,0,-34.629954181100004,-58.4442851577
50948,Caballito,162700.0,57.0,2667.2131147540986,3.0,1,0,1,0,0,0,-34.629954181100004,-58.4442851577
50949,Caballito,165700.0,57.0,2716.393442622951,3.0,1,0,1,0,0,0,-34.629954181100004,-58.4442851577
50950,Caballito,166700.0,57.0,2732.786885245901,3.0,1,0,1,0,0,0,-34.629954181100004,-58.4442851577
50966,Belgrano,398000.0,146.0,2397.590361445783,4.0,0,0,0,0,0,0,-34.5721386116,-58.4447929024
50967,Belgrano,79000.0,27.0,2468.75,2.0,1,0,0,0,0,0,-34.56864760000001,-58.43126
50968,Palermo,79000.0,27.0,2468.75,2.0,1,0,0,0,0,0,-34.56864760000001,-58.43126
50969,Belgrano,119000.0,54.0,2051.7241379310344,2.0,0,0,0,0,0,0,-34.5701984,-58.44597589999999
50971,Belgrano,155000.0,38.0,2500.0,2.0,1,1,1,0,0,0,-34.564325399999994,-58.4409874
50972,Palermo,155000.0,38.0,2500.0,2.0,1,1,1,0,0,0,-34.564325399999994,-58.4409874
50981,Belgrano,145000.0,54.0,2543.859649122807,2.0,1,1,0,0,0,0,-34.56543129999999,-58.4638271
50990,Belgrano,195000.0,57.0,3000.0,2.0,1,0,0,0,0,0,-34.5558644,-58.4661605
51015,Caballito,360000.0,150.0,1978.0219780219784,3.0,0,0,1,0,0,0,-34.611059000000004,-58.4381685
51018,Belgrano,96000.0,33.0,2742.857142857143,1.0,1,0,1,1,0,1,-34.557041299999995,-58.4531326
51023,Caballito,82000.0,38.0,1952.3809523809523,2.0,1,1,0,0,1,0,-34.6036844,-58.3815591
51079,Belgrano,219000.0,55.0,3476.190476190476,3.0,1,1,0,1,0,1,-34.56365,-58.4653795
51082,Caballito,75000.0,23.0,3000.0,1.0,1,0,0,1,0,0,-34.6178444,-58.427634
51085,Caballito,297000.0,85.0,2675.675675675676,3.0,1,1,1,1,0,0,-34.6226596,-58.4552662
51086,Caballito,146000.0,42.0,2920.0,2.0,1,1,1,1,0,0,-34.6226596,-58.4552662
51099,Belgrano,395000.0,125.0,2548.387096774193,3.0,1,1,0,0,0,0,-34.563520399999994,-58.44481260000001
51104,Palermo,165000.0,45.0,3300.0,2.0,1,0,0,0,0,1,-34.5795352,-58.4387882
51109,Palermo,155000.0,45.0,3100.0,2.0,1,0,0,0,0,1,-34.5795352,-58.4387882
51164,Belgrano,580000.0,144.0,3670.886075949367,3.0,0,1,0,0,0,0,-34.561661711,-58.4500283558
51172,Palermo,185000.0,41.0,4204.545454545455,2.0,1,0,0,1,0,0,-34.5768892189,-58.423478885200005
51224,Palermo,210000.0,84.0,2500.0,2.0,0,0,0,0,0,0,-34.5743944,-58.4373999
51225,Belgrano,390000.0,113.0,3250.0,3.0,0,1,0,0,0,0,-34.5633611,-58.4513893
51407,Palermo,230000.0,80.0,2875.0,3.0,1,0,0,0,0,0,-34.579985,-58.43008
51428,Caballito,76500.0,34.0,2250.0,1.0,1,1,1,0,0,1,-34.617228000000004,-58.457265
51470,Palermo,155000.0,58.0,2540.983606557377,3.0,1,0,0,0,0,0,-34.5930975,-58.4119997
51523,Belgrano,122000.0,37.0,3297.2972972972966,3.0,0,0,0,0,0,0,-34.560041,-58.46043
51571,Caballito,187846.0,66.0,2134.6136363636365,3.0,1,1,1,0,0,0,-34.6167403,-58.44302729999999
51578,Caballito,110000.0,46.0,2391.304347826087,1.0,1,0,1,0,0,0,-34.624396999999995,-58.429563
51579,Caballito,114000.0,46.0,2478.260869565217,1.0,1,0,1,0,0,0,-34.624396999999995,-58.429563
51660,Palermo,95000.0,32.0,2968.75,2.0,0,0,0,0,0,0,-34.586103,-58.423963
51690,Caballito,173000.0,78.0,2011.6279069767445,4.0,1,0,0,0,0,0,-34.610932700000006,-58.4430183
51698,Caballito,56300.0,22.0,2559.090909090909,1.0,0,0,0,0,0,0,-34.608106,-58.448199
51703,Belgrano,220000.0,81.0,2558.139534883721,3.0,1,1,0,0,0,0,-34.566360587300004,-58.4599265085
51713,Belgrano,620000.0,233.0,2660.9442060085835,1.0,1,1,0,0,0,0,-34.5601071,-58.4512218
51729,Palermo,214000.0,59.0,3292.3076923076924,2.0,1,0,0,0,0,0,-34.5802916,-58.4397164
51744,Belgrano,198000.0,54.0,3300.0,2.0,1,1,1,0,0,1,-34.5548056,-58.4639228
51745,Belgrano,95000.0,35.0,2375.0,1.0,1,1,1,1,0,0,-34.565388950300004,-58.4716127614
51752,Belgrano,174500.0,62.0,2566.1764705882347,2.0,1,0,0,0,0,0,-34.5611436,-58.4598551
51765,Belgrano,115000.0,42.0,2500.0,2.0,0,0,0,0,0,0,-34.563126000000004,-58.4585743
51766,Belgrano,225000.0,75.0,2678.5714285714284,2.0,1,1,1,0,0,1,-34.5620844,-58.4566864
51773,Belgrano,600000.0,176.0,3296.703296703297,4.0,1,0,0,0,0,0,-34.5601601132,-58.451093054
51807,Palermo,260000.0,99.0,2626.262626262627,4.0,1,0,0,0,0,0,-34.5873375,-58.4156418
51821,Caballito,185000.0,61.0,2466.6666666666665,2.0,1,0,0,0,0,0,-34.624447100000005,-58.445795
51831,Caballito,227000.0,74.0,2837.5,2.0,1,1,0,0,0,0,-34.6138579,-58.4281053
51858,Palermo,320000.0,110.0,2909.090909090909,4.0,1,0,0,0,0,0,-34.579682299999995,-58.423164
51861,Belgrano,168000.0,61.0,2754.098360655738,4.0,0,0,0,0,0,0,-34.566248,-58.4630061
51867,Palermo,160000.0,54.0,2962.962962962963,2.0,1,0,0,0,0,0,-34.5956244,-58.4149953
51890,Palermo,160000.0,43.0,1927.7108433734936,2.0,0,0,0,0,0,0,-34.5738969,-58.4338769
51903,Belgrano,98500.0,28.0,3177.4193548387098,1.0,1,1,0,0,0,0,-34.5620844,-58.4566864
51906,Palermo,145000.0,43.0,1835.443037974684,2.0,0,0,0,0,0,0,-34.5752456,-58.43092610000001
51910,Belgrano,250000.0,87.0,1445.086705202312,4.0,0,0,1,0,0,0,-34.576221200000006,-58.459169
51913,Palermo,190000.0,43.0,1275.1677852348994,2.0,0,0,0,0,0,0,-34.5738969,-58.4338769
51919,Palermo,305000.0,82.0,3588.235294117648,3.0,1,1,0,0,0,0,-34.574045,-58.43389499999999
51922,Palermo,330000.0,82.0,3882.352941176471,3.0,1,1,0,0,0,0,-34.574045,-58.43389499999999
51934,Belgrano,305000.0,108.0,2401.574803149607,4.0,1,1,0,0,0,0,-34.55681320000001,-58.45748320000001
51936,Caballito,95000.0,33.0,2111.1111111111118,1.0,1,0,1,0,0,1,-34.625125399999995,-58.4542787
51937,Caballito,132000.0,45.0,2490.566037735849,2.0,1,0,1,0,0,1,-34.625125399999995,-58.4542787
51938,Caballito,84000.0,33.0,2270.2702702702704,1.0,1,0,1,0,0,1,-34.625125399999995,-58.4542787
51939,Caballito,132000.0,45.0,2490.566037735849,2.0,1,0,1,0,0,1,-34.625125399999995,-58.4542787
51942,Belgrano,420000.0,126.0,3043.478260869565,2.0,1,1,1,1,0,0,-34.5620844,-58.4566864
51943,Palermo,420000.0,126.0,3043.478260869565,2.0,1,1,1,1,0,0,-34.5705665301,-58.4433809811
51997,Belgrano,600000.0,176.0,3296.703296703297,4.0,1,0,0,0,0,0,-34.5601601132,-58.451093054
52006,Caballito,200000.0,82.0,2439.0243902439024,3.0,0,1,0,0,0,0,-34.620228000000004,-58.434826
52012,Belgrano,90000.0,36.0,2500.0,2.0,0,0,0,0,0,0,-34.5625,-58.458333
52014,Belgrano,285000.0,87.0,2317.0731707317077,3.0,0,1,1,1,0,0,-34.554879,-58.456476
52017,Belgrano,394000.0,122.0,3229.5081967213123,4.0,0,1,0,0,0,0,-34.564511,-58.464647
52018,Belgrano,424764.0,122.0,3481.6721311475408,4.0,0,1,0,0,0,0,-34.564511,-58.464647
52019,Belgrano,380115.0,115.0,2901.641221374046,4.0,0,1,0,0,0,0,-34.564511,-58.464647
52020,Belgrano,484118.0,144.0,2814.639534883721,4.0,0,1,0,0,0,0,-34.564511,-58.464647
52021,Belgrano,206938.0,57.0,3630.491228070176,2.0,0,1,0,0,0,0,-34.564511,-58.464647
52022,Belgrano,120808.0,37.0,3265.081081081081,2.0,0,1,0,0,0,0,-34.564511,-58.464647
52023,Belgrano,411691.0,122.0,3374.516393442623,4.0,0,1,0,0,0,0,-34.564511,-58.464647
52024,Belgrano,446498.0,99.0,2657.7261904761904,3.0,0,1,0,0,0,0,-34.564511,-58.464647
